,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
4367,2022-04-20,13:00:00,female user,Recommended for you today,As It Was,,,,,single,Harry Styles,,,,,,,,
4368,2022-04-20,13:00:00,female user,Recommended for you today,ROOM FOR 2,,,,,single,Benson Boone,,,,,,,,
4369,2022-04-20,13:00:00,female user,Recommended for you today,Light Switch (Instrumental),,,,,single,Charlie Puth,,,,,,,,
4370,2022-04-20,13:00:00,female user,Today's Biggest Hits,Beste van NL ,,De grootste Nederlandse hits van vroeger en nu. Cover: Matt Simons & Tabitha,https://i.scdn.co/image/ab67706f00000002cd9acd0dbb668c1839cc2b32,,playlist,,,,,,,,,
4371,2022-04-20,13:00:00,female user,Today's Biggest Hits,Disney Hits ,,"All of your favorite Disney hits, incl…from Encanto. Stream Disney's Encanto on Disney+.",https://i.scdn.co/image/ab67706f00000002e11581082cde28eda64847a1,,playlist,,,,,,,,,
4372,2022-04-20,13:00:00,female user,Today's Biggest Hits,Mega Hit Mix ,,A mega mix of 75 favorites from the last few years!,https://i.scdn.co/image/ab67706f00000002db32a17c1f5291b19317b62e,,playlist,,,,,,,,,
4373,2022-04-20,13:00:00,female user,Today's Biggest Hits,RapCaviar ,,"Music from Jack Harlow, DaBaby, YoungBoy Never Broke Again and Gucci Mane.",https://i.scdn.co/image/ab67706f0000000248d3cc781387d1fcf6dfbaec,,playlist,,,,,,,,,
4374,2022-04-20,13:00:00,female user,Today's Biggest Hits,Woordenschat,,,,,playlist,,,,,,,,,
4375,2022-04-20,13:00:00,female user,Today's Biggest Hits,Are & Be ,,The pulse of R&B music today. Cover: Muni Long,https://i.scdn.co/image/ab67706f00000002e4eaac4f5a2cb0527730b29c,,playlist,,,,,,,,,
4376,2022-04-20,13:00:00,female user,Today's Biggest Hits,Techno Bunker ,,Welcome to the dark side of the club.,https://i.scdn.co/image/ab67706f00000002f423287bdf2209a86980a51c,,playlist,,,,,,,,,
4377,2022-04-20,13:00:00,female user,Today's Biggest Hits,Baila Reggaeton,,,,,playlist,,,,,,,,,
4378,2022-04-20,13:00:00,female user,Sing-along,Happy Tunes,,Voel je goed met deze tijdloze Happy Tunes!,https://i.scdn.co/image/ab67706f000000023e39aef5f2e675150dcfcc0a,,playlist,,,,,,,,,
4379,2022-04-20,13:00:00,female user,Sing-along,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,,,,,,,,,
4380,2022-04-20,13:00:00,female user,Sing-along,Guilty Pleasures ,,Embrace your secret favorites.,,,playlist,,,,,,,,,
4381,2022-04-20,13:00:00,female user,Sing-along,Déjà Vu,,100 liedjes voor al die mooie herinneringen.,,,playlist,,,,,,,,,
4382,2022-04-20,13:00:00,female user,Sing-along,Karaoke Duets,,Grab a partner and belt out these popular duets.,,,playlist,,,,,,,,,
4383,2022-04-20,13:00:00,female user,Sing-along,The '80s All Lined Up,,,,,playlist,,,,,,,,,
4384,2022-04-20,13:00:00,female user,Sing-along,Sing-along: 90's to Now,,Top pop and rock anthems from the 90's until today.,,,playlist,,,,,,,,,
4385,2022-04-20,13:00:00,female user,Sing-along,K-Club Party,,Let's party & clubbing with your favorite K-pop dance hits!! (Cover: \bNCT DREAM) [지금 가장 핫한 댄스곡들을 만나보세요.],,,playlist,,,,,,,,,
4386,2022-04-20,13:00:00,female user,Sing-along,Sing along Indie Hits,,,,,playlist,,,,,,,,,
4387,2022-04-20,13:00:00,female user,Sing-along,Classic Pop Picks,,,,,playlist,,,,,,,,,
4388,2022-04-20,13:00:00,female user,Suggested artists,GAYLE,,,https://i.scdn.co/image/ab676161000051745b5c8ffc310c50665586e424,,artist,,,,,,,,,
4389,2022-04-20,13:00:00,female user,Suggested artists,Nicky Youre,,,,,artist,,,,,,,,,
4390,2022-04-20,13:00:00,female user,Suggested artists,Glass Animals,,,https://i.scdn.co/image/ab6761610000517466b27eccb69756f8eceabc23,,artist,,,,,,,,,
4391,2022-04-20,13:00:00,female user,Suggested artists,Olivia Rodrigo,,,https://i.scdn.co/image/ab67616100005174ee954a3b5418065c2fe253fb,,artist,,,,,,,,,
4392,2022-04-20,13:00:00,female user,Suggested artists,Dylan Conrique,,,,,artist,,,,,,,,,
4393,2022-04-20,13:00:00,female user,Suggested artists,Elley Duhé,,,https://i.scdn.co/image/ab67616100005174564cff843544fc4933fdae10,,artist,,,,,,,,,
4394,2022-04-20,13:00:00,female user,Suggested artists,Tate McRae,,,https://i.scdn.co/image/ab6761610000517405b70f90124c7e3ec23d0706,,artist,,,,,,,,,
4395,2022-04-20,13:00:00,female user,Suggested artists,The Kid LAROI,,,https://i.scdn.co/image/ab67616100005174152a7ee8fc0469aaeb015f02,,artist,,,,,,,,,
4396,2022-04-20,13:00:00,female user,Suggested artists,Robinson,,,,,artist,,,,,,,,,
4397,2022-04-20,13:00:00,female user,Suggested artists,Sam Short,,,,,artist,,,,,,,,,
4398,2022-04-20,13:00:00,female user,Mood,Peaceful Piano,,Relax and indulge with beautiful piano pieces,'https://i.scdn.co/image/ab67706f00000002ca5a7517156021292e5663a6,,playlist,,,,,,,,,
4399,2022-04-20,13:00:00,female user,Mood,Life Sucks,,"Does school, your love life or work suck? Or are you just having a bad day?",https://i.scdn.co/image/ab67706f00000002f5e3bf0413ec122f118e5f08,,playlist,,,,,,,,,
4400,2022-04-20,13:00:00,female user,Mood,Instrumental Study,,A soft musical backdrop for your studies.,,,playlist,,,,,,,,,
4401,2022-04-20,13:00:00,female user,Mood,Broken Heart,,Nurse your emotional wounds with these heartbreak tracks.,https://i.scdn.co/image/ab67706f0000000250f34f0e7a0b73effe02fa6f,,playlist,,,,,,,,,
4402,2022-04-20,13:00:00,female user,Mood,lofi beats ,/playlist/37i9dQZF1DWWQRwui0ExPn,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
4403,2022-04-20,16:00:00,female user,Try something else,Top 50 Netherlands,,,,,playlist,,,,,,,,,
4404,2022-04-20,16:00:00,female user,Try something else,Top 50 Global,,,,,playlist,,,,,,,,,
4405,2022-04-20,16:00:00,female user,Try something else,Top Songs Netherlands,,,,,playlist,,,,,,,,,
4406,2022-04-20,16:00:00,female user,Try something else,Top Songs Global,,,,,playlist,,,,,,,,,
4407,2022-04-20,16:00:00,female user,Try something else,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,,,,,,,,,
4408,2022-04-20,16:00:00,female user,Try something else,Hit Rewind,,Listen to all the tracks you've been missing. Cover: The Weeknd,https://i.scdn.co/image/ab67706f00000002ca64210a23622427ec19c4a6,,playlist,,,,,,,,,
4409,2022-04-20,16:00:00,female user,Try something else,This is Adele,,,,,playlist,,,,,,,,,
4410,2022-04-20,16:00:00,female user,Made for Female name,Daily Mix 1,,"Glass Animals, Lauv, Charlie Puth and more",,,playlist,,,,,,,,,
4411,2022-04-20,16:00:00,female user,Made for Female name,Daily Mix 2,,"Lauren Spencer-Smith, Gryffin, Adele and more",,,playlist,,,,,,,,,
4412,2022-04-20,16:00:00,female user,Made for Female name,Daily Mix 3,,"Dire Straits, Queen, Bruce Springsteen and more",,,playlist,,,,,,,,,
4413,2022-04-20,16:00:00,female user,Made for Female name,Daily Mix 4,,"Taylor Swift, Tinashe, Pearl Jam and more",,,playlist,,,,,,,,,
4414,2022-04-20,16:00:00,female user,Made for Female name,Daily Mix 5,,"Christian D, Yves Berendse, and more",,,playlist,,,,,,,,,
4415,2022-04-20,16:00:00,female user,Made for Female name,Daily Mix 6,,"Miss Montreal, Racoon, Suzan & Freek and more",,,playlist,,,,,,,,,
4416,2022-04-20,16:00:00,female user,Made for Female name,Daily Drive,,,,,playlist,,,,,,,,,
4417,2022-04-20,16:00:00,female user,Made for Female name,Discover Weekly,,,,,playlist,,,,,,,,,
4418,2022-04-20,16:00:00,female user,Artists you like,Taylor Swift Mix,,,,,playlist,,,,,,,,,
4419,2022-04-20,16:00:00,female user,Artists you like,BTS Mix,,,,,playlist,,,,,,,,,
4420,2022-04-20,16:00:00,female user,Artists you like,Bad Bunny Mix,,,,,playlist,,,,,,,,,
4421,2022-04-20,16:00:00,female user,Artists you like,Pink Floyd Mix,,,,,playlist,,,,,,,,,
4422,2022-04-20,16:00:00,female user,More like Today's Top Hits,Summer '22,,Zo klinkt het voorjaar van 2022 en laat die zomer maar komen!,https://i.scdn.co/image/ab67706f00000002835b7c5625fe92e2a09ae20b,,playlist,,,,,,,,,
4423,2022-04-19,16:00:00,female user,More like Today's Top Hits,Global X,,,,,playlist,,,,,,,,,
4424,2022-04-19,16:00:00,female user,More like Today's Top Hits,Pop Sauce,,next gen pop featuring Leah Kate,https://i.scdn.co/image/ab67706f00000002ea7ab4687b2a5c6c59c9a7ad,,playlist,,,,,,,,,
4425,2022-04-20,16:00:00,female user,More like Today's Top Hits,Fresh Pop,,Ontdek nieuwe pop favorieten! Cover: Lauren Spencer-Smith,https://i.scdn.co/image/ab67706f0000000276a57103ac5eb2c346f5475a,,playlist,,,,,,,,,
4426,2022-04-19,16:00:00,female user,More like Today's Top Hits,Daily Lift,,,,,playlist,,,,,,,,,
4427,2022-04-20,16:00:00,female user,More like Today's Top Hits,just hits,,,,,playlist,,,,,,,,,
4428,2022-04-20,16:00:00,female user,More like Today's Top Hits,Viral Hits NL ,,Viral Hits. Cover: Tom Walker,https://i.scdn.co/image/ab67706f00000002479456c3510c0cdac7d0d467,,playlist,,,,,,,,,
4429,2022-04-19,16:00:00,female user,More like Today's Top Hits,homework motivation,,nothing but bangers to help you with the grind,https://i.scdn.co/image/ab67706f000000020750794dc8dcbe375b28dec2,,playlist,,,,,,,,,
4430,2022-04-20,16:00:00,female user,Recommended radio,Bad Bunny Radio,,,,,playlist,,,,,,,,,
4431,2022-04-20,16:00:00,female user,Recommended radio,Pink Floyd Radio,,,,,playlist,,,,,,,,,
4432,2022-04-20,16:00:00,female user,Recommended radio,BTS Radio,,,,,playlist,,,,,,,,,
4433,2022-04-20,16:00:00,female user,Recommended radio,Taylor Swift Radio,,,,,playlist,,,,,,,,,
4434,2022-04-20,16:00:00,female user,Recommended radio,THATS WHAT I WANT Radio,,,,,playlist,,,,,,,,,
4435,2022-04-20,16:00:00,female user,Recommended radio,When You're Gone Radio,,,,,playlist,,,,,,,,,
4436,2022-04-20,16:00:00,female user,Recommended radio,psychofreaks Radio,,,,,playlist,,,,,,,,,
4437,2022-04-20,16:00:00,female user,Recommended radio,As It Was Radio,,,,,playlist,,,,,,,,,
4438,2022-04-20,16:00:00,female user,Recommended radio,Bam Bam (feat Ed Sheeran) Radio,,,,,playlist,,,,,,,,,
4439,2022-04-21,16:00:00,female user,More Like Jack Harlow,Jack Harlow Mix,,,,,playlist,,,,,,,,,
4440,2022-04-21,16:00:00,female user,More Like Jack Harlow,Hot Rhythmic,,,,,playlist,,,,,,,,,
4441,2022-04-21,16:00:00,female user,More Like Jack Harlow,Best Hip-Hop Songs of 2020,,,,,playlist,,,,,,,,,
4442,2022-04-21,16:00:00,female user,More Like Jack Harlow,Best Rap Songs of 2019,,,,,playlist,,,,,,,,,
4443,2022-04-21,16:00:00,female user,More Like Jack Harlow,Gaming Lounge,,,,,playlist,,,,,,,,,
4444,2022-04-21,16:00:00,female user,More Like Jack Harlow,Energy Booster Hip-Hop,,,,,playlist,,,,,,,,,
4445,2022-04-21,16:00:00,female user,More Like Jack Harlow,Cordae,,,,,artist,,,,,,,,,
4446,2022-04-21,16:00:00,female user,More Like Jack Harlow,Lil Skies,,,,,artist,,,,,,,,,
4447,2022-04-21,16:00:00,female user,More Like Jack Harlow,Quality Control,,,,,artist,,,,,,,,,
4448,2022-04-21,16:00:00,female user,More Like Jack Harlow,Single Again,,,,,single,Big Sean,,,,,,,,
4449,2022-04-21,16:00:00,female user,More like Charlie Puth,Best of the Decade For You,,,,,playlist,,,,,,,,,
4450,2022-04-21,16:00:00,female user,More like Charlie Puth,Hit Rewind,,,,,playlist,,,,,,,,,
4451,2022-04-21,16:00:00,female user,More like Charlie Puth,Positive Vibes,,,,,playlist,,,,,,,,,
4452,2022-04-21,16:00:00,female user,More like Charlie Puth,Daya,,,,,artist,,,,,,,,,
4453,2022-04-21,16:00:00,female user,More like Charlie Puth,Zedd,,,https://i.scdn.co/image/ab676161000051741751e951b4969c4ae957a328,,artist,,,,,,,,,
4454,2022-04-21,16:00:00,female user,More like Charlie Puth,Maddie Lindemann,,,,,artist,,,,,,,,,
4455,2022-04-21,16:00:00,female user,More like Charlie Puth,Like I Did,,,,,single,Shane Harper,,,,,,,,
4456,2022-04-21,16:00:00,female user,More like Charlie Puth,The Secret,,,,,album,Austin Mahone,,,,,,,,
4457,2022-04-21,16:00:00,female user,More like Charlie Puth,All Your Fault: Pt. 2,,,,,EP,Bebe Rexha,,,,,,,,
4458,2022-04-21,16:00:00,female user,More like Charlie Puth,Would You Mind,,,,,single,PRETTYMUCH,,,,,,,,
4459,2022-04-21,16:00:00,female user,Fresh new music,New Music Friday NL,,"New music from Swedish House Mafia, Lizzo, Conan Gray, Phoebe Bridgers, and more!",,,playlist,,,,,,,,,
4460,2022-04-21,16:00:00,female user,Fresh new music,Stay Tuned!,,Luister naar de fijnste nieuwe songs en hits van dit moment! Cover: Lizzo,,,playlist,,,,,,,,,
4461,2022-04-21,16:00:00,female user,Fresh new music,Fresh Pop,,,,,playlist,,,,,,,,,
4462,2022-04-21,16:00:00,female user,Fresh new music,New Music Friday,,,,,playlist,,,,,,,,,
4463,2022-04-21,16:00:00,female user,Fresh new music,Je Moerstaal,,,,,playlist,,,,,,,,,
4464,2022-04-21,16:00:00,female user,Fresh new music,Hot New Dance,,,,,playlist,,,,,,,,,
4465,2022-04-21,16:00:00,female user,Fresh new music,Most Necessary,,,,,playlist,,,,,,,,,
4466,2022-04-21,16:00:00,female user,Fresh new music,Classical New Releases,,,,,playlist,,,,,,,,,
4467,2022-04-21,16:00:00,female user,Fresh new music,Afro Hits,,Feel-good Afropop from Europe and Africa. Cover: Pheelz,,,playlist,,,,,,,,,
4468,2022-04-21,16:00:00,female user,Fresh new music,karakter,,,,,playlist,,,,,,,,,
4469,2022-04-20,16:00:00,female user,Throwback,All Out 2000s,,The biggest songs of the 2000s,https://i.scdn.co/image/ab67706f000000021439702c44c412a2db32b21e,,playlist,,,,,,,,,
4470,2022-04-20,16:00:00,female user,Throwback,All Out 90s,,The biggest songs of the 1990s. Cover: En Vogue,https://i.scdn.co/image/ab67706f00000002c93b67b0e7353e5c0007c0a4,,playlist,,,,,,,,,
4471,2022-04-20,16:00:00,female user,Throwback,Rock Classics,,Rock legends & epic songs that continue to inspire generations.,https://i.scdn.co/image/ab67706f000000027f5ef5423f28f282ac53650e,,playlist,,,,,,,,,
4472,2022-04-20,16:00:00,female user,Throwback,All Out 80s,,,,,playlist,,,,,,,,,
4473,2022-04-20,16:00:00,female user,Throwback,Throwback Party,,"Here it is, the playlist for the ultimate throwback bash!",https://i.scdn.co/image/ab67706f00000002c2fee598041199023d2164b8,,playlist,,,,,,,,,
4474,2022-04-20,16:00:00,female user,Throwback,All Out 2010s,,"The Chainsmokers are celebrating 5 years of ""Memories...Do Not Open",https://i.scdn.co/image/ab67706f000000020a255d63f392f2b51d603ef2,,playlist,,,,,,,,,
4475,2022-04-20,16:00:00,female user,Throwback,Easy 80s,,,,,playlist,,,,,,,,,
4476,2022-04-20,16:00:00,female user,Throwback,Zomerhits 2010-2020,,,,,playlist,,,,,,,,,
4477,2022-04-20,16:00:00,female user,Workout,Top Hits Workout,,Hits om je helemaal mee in het zweet te werken.,https://i.scdn.co/image/ab67706f00000002ce16b67928220d1e86978425,,playlist,,,,,,,,,
4478,2022-04-20,16:00:00,female user,Workout,Beast Mode ,,Get your beast mode on!,https://i.scdn.co/image/ab67706f000000029249b35f23fb596b6f006a15,,playlist,,,,,,,,,
4479,2022-04-20,16:00:00,female user,Workout,Fun Run,,Put a spring in your step with these mood boosting tracks.,https://i.scdn.co/image/ab67706f00000002ace81b7196d88005082b0f72,,playlist,,,,,,,,,
4480,2022-04-20,16:00:00,female user,Workout,Motivation Mix ,,Uplifting and energetic music that helps you stay motivated.,https://i.scdn.co/image/ab67706f000000025f2635e031078672e7b384a5,,playlist,,,,,,,,,
4481,2022-04-20,16:00:00,female user,Workout,Workout ,,Pop hits to keep your workout fresh.,https://i.scdn.co/image/ab67706f000000029cc6891dbc9b7292361bd673,,playlist,,,,,,,,,
4482,2022-04-20,16:00:00,female user,Workout,Power Hour ,,Tap it back or go for a spin with these uptempo tracks!,https://i.scdn.co/image/ab67706f00000002a0771224543218ad74dc1c7b,,playlist,,,,,,,,,
4483,2022-04-20,16:00:00,female user,Workout,Power Workout ,,For whatever activity you do that may need a punch of intensity!,https://i.scdn.co/image/ab67706f000000025b9afc20f73de2953ea450f7,,playlist,,,,,,,,,
4484,2022-04-20,16:00:00,female user,Workout,Run This Town ,,Run to the world of R&B and hip-hop.,https://i.scdn.co/image/ab67706f000000023f22beb2471ef8949bb95d97,,playlist,,,,,,,,,
4485,2022-04-20,16:00:00,female user,Workout,Cardio ,,Upbeat dance pop to keep your heart pumping.,https://i.scdn.co/image/ab67706f00000002eee1365954b35d0def7bb1b5,,playlist,,,,,,,,,
4486,2022-04-20,16:00:00,female user,Workout,Yoga & Mediation,,,,,playlist,,,,,,,,,
4487,2022-04-20,16:00:00,female user,Chill,Chill Hits,,,,,playlist,,,,,,,,,
4488,2022-04-20,16:00:00,female user,Chill,t Koffiehuis,,Koffie met gemoedelijke muziek op de achtergrond.,https://i.scdn.co/image/ab67706f000000027b57fc0419aa2933af2f9c6b,,playlist,,,,,,,,,
4489,2022-04-20,16:00:00,female user,Chill,Peaceful Piano ,,Relax and indulge with beautiful piano pieces,https://i.scdn.co/image/ab67706f00000002ca5a7517156021292e5663a6,,playlist,,,,,,,,,
4490,2022-04-20,16:00:00,female user,Chill,lofi beats ,,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
4491,2022-04-20,16:00:00,female user,Chill,Soft Pop Hits ,,Listen to easy songs from your favorite artists! Cover: John Legend,https://i.scdn.co/image/ab67706f00000002859d3a73eba089bfe8c3b0b8,,playlist,,,,,,,,,
4492,2022-04-20,16:00:00,female user,Chill,Easy 80s,,,,,playlist,,,,,,,,,
4493,2022-04-20,16:00:00,female user,Chill,Acoustic Favorites,,Lose yourself to over 5 hours of acoustic goodness.,https://i.scdn.co/image/ab67706f0000000223b510f4800f649a51709ac7,,playlist,,,,,,,,,
4494,2022-04-20,16:00:00,female user,Chill,Vibes ,,Dit is een hele vibe met Antoon & Big2,https://i.scdn.co/image/ab67706f00000002365b0ccaddf78056f587b6c6,,playlist,,,,,,,,,
4495,2022-04-20,16:00:00,female user,Chill,Easy 00s,,,,,playlist,,,,,,,,,
4496,2022-04-20,16:00:00,female user,Chill,Chill Vibes,,,,,playlist,,,,,,,,,
4497,2022-04-20,16:00:00,female user,Featured Charts,Top Songs Global,,,,,playlist,,,,,,,,,
4498,2022-04-20,16:00:00,female user,Featured Charts,Top Songs Nederland,,,,,playlist,,,,,,,,,
4499,2022-04-20,16:00:00,female user,Featured Charts,Viral 50 Global,,,,,playlist,,,,,,,,,
4500,2022-04-20,16:00:00,female user,Featured Charts,Viral 50 Netherlands,,,,,playlist,,,,,,,,,
4501,2022-04-19,16:00:00,female user,More like Coldplay,00s Soft Rock,,,,,playlist,,,,,,,,,
4502,2022-04-19,16:00:00,female user,More like Coldplay,10s Soft Rock,,,,,playlist,,,,,,,,,
4503,2022-04-19,16:00:00,female user,More like Coldplay,Bastille,,,,,artist,,,,,,,,,
4504,2022-04-19,16:00:00,female user,More like Coldplay,Spotify Session - London,,,,,EP,Tom Odell,,,,,,,,
4505,2022-04-19,16:00:00,female user,More like Coldplay,Train,,,,,artist,,,,,,,,,
4506,2022-04-19,16:00:00,female user,More like Coldplay,The Goo Goo Dolls,,,,,artist,,,,,,,,,
4507,2022-04-19,16:00:00,female user,More like Coldplay,Boyce Avenue,,,,,artist,,,,,,,,,
4508,2022-04-19,16:00:00,female user,More like Coldplay,Mumford & Sons,,,,,artist,,,,,,,,,
4509,2022-04-19,16:00:00,female user,More like Coldplay,Sad 00s,,,,,playlist,,,,,,,,,
4510,2022-04-19,16:00:00,female user,More like Coldplay,Fast Car,,,,,single,Michael Collings,,,,,,,,
4511,2022-04-20,16:00:00,female user,Recommended for you today,she's all i wanna be,,,,,single,Tate McRae,,,,,,,,
4512,2022-04-20,16:00:00,female user,Recommended for you today,When You're Gone,,,,,single,Shawn Mendes,,,,,,,,
4513,2022-04-20,16:00:00,female user,Recommended for you today,Sweetest Pie,,,,,single,"Megan Thee Stallion, Dua Lipa",,,,,,,,
4514,2022-04-20,16:00:00,female user,Recommended for you today,COMPLETE MESS,,,,,single,5 Seconds of Summer,,,,,,,,
4515,2022-04-20,16:00:00,female user,Recommended for you today,High,,,,,single,The Chainsmokers,,,,,,,,
4516,2022-04-20,16:00:00,female user,Recommended for you today,West Coast,,,,,single,OneRepublic,,,,,,,,
4517,2022-04-20,16:00:00,female user,Recommended for you today,GROWING UP IS _____,,,,,single,Ruel,,,,,,,,
4518,2022-04-20,16:00:00,female user,Recommended for you today,As It Was,,,,,single,Harry Styles,,,,,,,,
4519,2022-04-20,16:00:00,female user,Recommended for you today,ROOM FOR 2,,,,,single,Benson Boone,,,,,,,,
4520,2022-04-20,16:00:00,female user,Recommended for you today,Light Switch (Instrumental),,,,,single,Charlie Puth,,,,,,,,
4521,2022-04-20,16:00:00,female user,Today's Biggest Hits,Beste van NL ,,De grootste Nederlandse hits van vroeger en nu. Cover: Matt Simons & Tabitha,https://i.scdn.co/image/ab67706f00000002cd9acd0dbb668c1839cc2b32,,playlist,,,,,,,,,
4522,2022-04-20,16:00:00,female user,Today's Biggest Hits,Disney Hits ,,"All of your favorite Disney hits, incl…from Encanto. Stream Disney's Encanto on Disney+.",https://i.scdn.co/image/ab67706f00000002e11581082cde28eda64847a1,,playlist,,,,,,,,,
4523,2022-04-20,16:00:00,female user,Today's Biggest Hits,Mega Hit Mix ,,A mega mix of 75 favorites from the last few years!,https://i.scdn.co/image/ab67706f00000002db32a17c1f5291b19317b62e,,playlist,,,,,,,,,
4524,2022-04-20,16:00:00,female user,Today's Biggest Hits,RapCaviar ,,"Music from Jack Harlow, DaBaby, YoungBoy Never Broke Again and Gucci Mane.",https://i.scdn.co/image/ab67706f0000000248d3cc781387d1fcf6dfbaec,,playlist,,,,,,,,,
4525,2022-04-20,16:00:00,female user,Today's Biggest Hits,Woordenschat,,,,,playlist,,,,,,,,,
4526,2022-04-20,16:00:00,female user,Today's Biggest Hits,Are & Be ,,The pulse of R&B music today. Cover: Muni Long,https://i.scdn.co/image/ab67706f00000002e4eaac4f5a2cb0527730b29c,,playlist,,,,,,,,,
4527,2022-04-20,16:00:00,female user,Today's Biggest Hits,Techno Bunker ,,Welcome to the dark side of the club.,https://i.scdn.co/image/ab67706f00000002f423287bdf2209a86980a51c,,playlist,,,,,,,,,
4528,2022-04-20,16:00:00,female user,Today's Biggest Hits,Baila Reggaeton,,,,,playlist,,,,,,,,,
4529,2022-04-20,16:00:00,female user,Sing-along,Happy Tunes,,Voel je goed met deze tijdloze Happy Tunes!,https://i.scdn.co/image/ab67706f000000023e39aef5f2e675150dcfcc0a,,playlist,,,,,,,,,
4530,2022-04-20,16:00:00,female user,Sing-along,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,,,,,,,,,
4531,2022-04-20,16:00:00,female user,Sing-along,Guilty Pleasures ,,Embrace your secret favorites.,,,playlist,,,,,,,,,
4532,2022-04-20,16:00:00,female user,Sing-along,Déjà Vu,,100 liedjes voor al die mooie herinneringen.,,,playlist,,,,,,,,,
4533,2022-04-20,16:00:00,female user,Sing-along,Karaoke Duets,,Grab a partner and belt out these popular duets.,,,playlist,,,,,,,,,
4534,2022-04-20,16:00:00,female user,Sing-along,The '80s All Lined Up,,,,,playlist,,,,,,,,,
4535,2022-04-20,16:00:00,female user,Sing-along,Sing-along: 90's to Now,,Top pop and rock anthems from the 90's until today.,,,playlist,,,,,,,,,
4536,2022-04-20,16:00:00,female user,Sing-along,K-Club Party,,Let's party & clubbing with your favorite K-pop dance hits!! (Cover: \bNCT DREAM) [지금 가장 핫한 댄스곡들을 만나보세요.],,,playlist,,,,,,,,,
4537,2022-04-20,16:00:00,female user,Sing-along,Sing along Indie Hits,,,,,playlist,,,,,,,,,
4538,2022-04-20,16:00:00,female user,Sing-along,Classic Pop Picks,,,,,playlist,,,,,,,,,
4539,2022-04-20,16:00:00,female user,Suggested artists,GAYLE,,,https://i.scdn.co/image/ab676161000051745b5c8ffc310c50665586e424,,artist,,,,,,,,,
4540,2022-04-20,16:00:00,female user,Suggested artists,Nicky Youre,,,,,artist,,,,,,,,,
4541,2022-04-20,16:00:00,female user,Suggested artists,Glass Animals,,,https://i.scdn.co/image/ab6761610000517466b27eccb69756f8eceabc23,,artist,,,,,,,,,
4542,2022-04-20,16:00:00,female user,Suggested artists,Olivia Rodrigo,,,https://i.scdn.co/image/ab67616100005174ee954a3b5418065c2fe253fb,,artist,,,,,,,,,
4543,2022-04-20,16:00:00,female user,Suggested artists,Dylan Conrique,,,,,artist,,,,,,,,,
4544,2022-04-20,16:00:00,female user,Suggested artists,Elley Duhé,,,https://i.scdn.co/image/ab67616100005174564cff843544fc4933fdae10,,artist,,,,,,,,,
4545,2022-04-20,16:00:00,female user,Suggested artists,Tate McRae,,,https://i.scdn.co/image/ab6761610000517405b70f90124c7e3ec23d0706,,artist,,,,,,,,,
4546,2022-04-20,16:00:00,female user,Suggested artists,The Kid LAROI,,,https://i.scdn.co/image/ab67616100005174152a7ee8fc0469aaeb015f02,,artist,,,,,,,,,
4547,2022-04-20,16:00:00,female user,Suggested artists,Robinson,,,,,artist,,,,,,,,,
4548,2022-04-20,16:00:00,female user,Suggested artists,Sam Short,,,,,artist,,,,,,,,,
4549,2022-04-20,16:00:00,female user,Mood,Peaceful Piano,,Relax and indulge with beautiful piano pieces,'https://i.scdn.co/image/ab67706f00000002ca5a7517156021292e5663a6,,playlist,,,,,,,,,
4550,2022-04-20,16:00:00,female user,Mood,Life Sucks,,"Does school, your love life or work suck? Or are you just having a bad day?",https://i.scdn.co/image/ab67706f00000002f5e3bf0413ec122f118e5f08,,playlist,,,,,,,,,
4551,2022-04-20,16:00:00,female user,Mood,Instrumental Study,,A soft musical backdrop for your studies.,,,playlist,,,,,,,,,
4552,2022-04-20,16:00:00,female user,Mood,Broken Heart,,Nurse your emotional wounds with these heartbreak tracks.,https://i.scdn.co/image/ab67706f0000000250f34f0e7a0b73effe02fa6f,,playlist,,,,,,,,,
4553,2022-04-20,16:00:00,female user,Mood,lofi beats ,/playlist/37i9dQZF1DWWQRwui0ExPn,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
4554,2022-04-20,19:00:00,female user,Try something else,Top 50 Netherlands,,,,,playlist,,,,,,,,,
4555,2022-04-20,19:00:00,female user,Try something else,Top 50 Global,,,,,playlist,,,,,,,,,
4556,2022-04-20,19:00:00,female user,Try something else,Top Songs Global,,,,,playlist,,,,,,,,,
4557,2022-04-20,19:00:00,female user,Try something else,Top Songs Netherlands,,,,,playlist,,,,,,,,,
