;day;time;hub name;playlist name;type;playlist count;hub count
402;14-04-2022;22:00:00;more like todays top hits;pop sauce;playlist;34;136
403;14-04-2022;22:00:00;more like todays top hits;daily lift;playlist;15;136
404;14-04-2022;22:00:00;more like todays top hits;good vibes;playlist;4;136
405;14-04-2022;22:00:00;more like todays top hits;global x;playlist;15;136
406;14-04-2022;22:00:00;more like todays top hits;homework motivation;playlist;15;136
407;14-04-2022;22:00:00;fresh new music;hot new dance;;30;317
408;14-04-2022;22:00:00;fresh new music;pop rising;playlist;21;317
409;14-04-2022;22:00:00;fresh new music;new music friday;playlist;35;317
410;14-04-2022;22:00:00;fresh new music;je moerstaal;playlist;33;317
411;14-04-2022;22:00:00;fresh new music;classical new releases;playlist;31;317
412;14-04-2022;22:00:00;fresh new music;afro hits;playlist;32;317
413;14-04-2022;22:00:00;fresh new music;karakter;playlist;18;317
414;14-04-2022;22:00:00;more like harry styles;hit rewind;artist;58;171
415;14-04-2022;22:00:00;more like harry styles;james arthur;artist;3;171
416;14-04-2022;22:00:00;more like harry styles;lauv;artist;8;171
417;14-04-2022;22:00:00;more like harry styles;annemarie;artist;8;171
418;14-04-2022;22:00:00;more like harry styles;little mix;artist;13;171
419;14-04-2022;22:00:00;more like harry styles;julia michaels;artist;17;171
420;14-04-2022;22:00:00;more like harry styles;comfort zone;playlist;6;171
421;14-04-2022;22:00:00;more like harry styles;no promises feat demi lovato;single;5;171
422;14-04-2022;22:00:00;more like harry styles;handrwitten;album;2;171
423;14-04-2022;22:00:00;more like harry styles;confident;album;3;171
424;14-04-2022;22:00:00;suggested artists;antoon mix;playlist;6;313
425;14-04-2022;22:00:00;suggested artists;christian d;artist;4;313
426;14-04-2022;22:00:00;suggested artists;tijn;artist;4;313
427;14-04-2022;22:00:00;suggested artists;flemming;artist;4;313
428;14-04-2022;22:00:00;suggested artists;turfy gang;artist;4;313
429;14-04-2022;22:00:00;suggested artists;maxlorenzo;artist;4;313
430;14-04-2022;22:00:00;suggested artists;sophia mason;artist;4;313
431;14-04-2022;22:00:00;suggested artists;jefferson;artist;4;313
432;14-04-2022;22:00:00;suggested artists;roxy dekker;artist;4;313
433;14-04-2022;22:00:00;suggested artists;alessio;artist;4;313
434;14-04-2022;22:00:00;throwback;all out 2000s;playlist;33;318
435;14-04-2022;22:00:00;throwback;rock classics;playlist;42;318
436;14-04-2022;22:00:00;throwback;all out 90s;playlist;32;318
437;14-04-2022;22:00:00;throwback;all out 80s;playlist;31;318
438;14-04-2022;22:00:00;throwback;hit rewind;playlist;58;318
439;14-04-2022;22:00:00;throwback;all out 2010s;playlist;36;318
440;14-04-2022;22:00:00;throwback;throwback party;playlist;36;318
441;14-04-2022;22:00:00;throwback;top hits of 2018;playlist;14;318
442;14-04-2022;22:00:00;throwback;i love my 00s rb;playlist;3;318
443;14-04-2022;22:00:00;throwback;top hits of 2017;playlist;13;318
444;14-04-2022;22:00:00;workout;top hits workout;playlist;32;322
445;14-04-2022;22:00:00;workout;motivation mix;playlist;32;322
446;14-04-2022;22:00:00;workout;beast mode;playlist;32;322
447;14-04-2022;22:00:00;workout;fun run;playlist;32;322
448;14-04-2022;22:00:00;workout;workout;playlist;32;322
449;14-04-2022;22:00:00;workout;power hour;playlist;33;322
450;14-04-2022;22:00:00;workout;power workout;playlist;30;322
451;14-04-2022;22:00:00;workout;cardio;playlist;38;322
452;14-04-2022;22:00:00;workout;run this town;playlist;32;322
453;14-04-2022;22:00:00;workout;running x remix;playlist;5;322
454;14-04-2022;22:00:00;singalong;happy tunes;playlist;34;319
455;14-04-2022;22:00:00;singalong;songs to sing in the shower;playlist;86;319
456;14-04-2022;22:00:00;singalong;guilty pleasures;playlist;33;319
457;14-04-2022;22:00:00;singalong;dj vu;playlist;33;319
458;14-04-2022;22:00:00;singalong;the 80s all lined up;playlist;31;319
459;14-04-2022;22:00:00;singalong;singalong 90s to now;playlist;33;319
460;14-04-2022;22:00:00;singalong;karaoke duets;playlist;33;319
461;14-04-2022;22:00:00;singalong;kclub party;playlist;32;319
462;14-04-2022;22:00:00;singalong;latin pop classics;playlist;5;319
463;14-04-2022;22:00:00;singalong;party deluxe;playlist;5;319
464;14-04-2022;22:00:00;chill;chill hits;playlist;37;318
465;14-04-2022;22:00:00;chill;t koffiehuis;playlist;45;318
466;14-04-2022;22:00:00;chill;peaceful piano;playlist;65;318
467;14-04-2022;22:00:00;chill;deep house relax;playlist;21;318
468;14-04-2022;22:00:00;chill;lofi beats;playlist;72;318
469;14-04-2022;22:00:00;chill;vibes;playlist;48;318
470;14-04-2022;22:00:00;chill;soft pop hits;playlist;34;318
471;14-04-2022;22:00:00;chill;easy 80s;playlist;45;318
472;14-04-2022;22:00:00;chill;chillout lounge;playlist;5;318
473;14-04-2022;22:00:00;chill;chill mode on;playlist;5;318
474;14-04-2022;22:00:00;todays biggest hits;summer 22;playlist;49;291
475;14-04-2022;22:00:00;todays biggest hits;beste van nl;playlist;36;291
476;14-04-2022;22:00:00;todays biggest hits;disney hits;playlist;32;291
477;14-04-2022;22:00:00;todays biggest hits;mega hit mix;playlist;34;291
478;14-04-2022;22:00:00;todays biggest hits;rapcaviar;playlist;30;291
479;14-04-2022;22:00:00;todays biggest hits;baila reggaeton;playlist;34;291
480;14-04-2022;22:00:00;todays biggest hits;360 dance;playlist;9;291
481;14-04-2022;22:00:00;todays biggest hits;techno bunker;playlist;41;291
482;14-04-2022;22:00:00;mood;peaceful piano;playlist;65;210
483;14-04-2022;22:00:00;mood;instrumental study;playlist;54;210
484;14-04-2022;22:00:00;mood;broken heart;playlist;31;210
485;14-04-2022;22:00:00;mood;easy 80s;playlist;45;210
486;14-04-2022;22:00:00;recommended for you today;honderd keer;single;4;309
487;14-04-2022;22:00:00;recommended for you today;niks mee te maken;single;4;309
488;14-04-2022;22:00:00;recommended for you today;amsterdam;single;4;309
489;14-04-2022;22:00:00;recommended for you today;je blik richting mij;single;4;309
490;14-04-2022;22:00:00;recommended for you today;heilig water;EP;4;309
491;14-04-2022;22:00:00;recommended for you today;trobi on the beat;album;4;309
492;14-04-2022;22:00:00;recommended for you today;blub;single;4;309
493;14-04-2022;22:00:00;recommended for you today;meditatie;single;4;309
494;14-04-2022;22:00:00;recommended for you today;als jij maar blij mee bent;single;4;309
495;14-04-2022;22:00:00;recommended for you today;vluchtstrook;single;4;309
496;14-04-2022;22:00:00;instrumental;instrumental study;playlist;54;238
497;14-04-2022;22:00:00;instrumental;techno bunker;playlist;41;238
498;14-04-2022;22:00:00;instrumental;deep house relax;playlist;21;238
499;14-04-2022;22:00:00;instrumental;lofi beats;playlist;72;238
500;14-04-2022;22:00:00;instrumental;intense studying;playlist;25;238
501;14-04-2022;22:00:00;instrumental;maximum concentration;playlist;25;238
502;14-04-2022;22:00:00;instrumental;jazz vibes;playlist;17;238
503;14-04-2022;22:00:00;instrumental;sleep;playlist;26;238
504;14-04-2022;22:00:00;instrumental;peaceful meditation;playlist;27;238
505;15-04-2022;10:00:00;to get you started;ckay mix;playlist;14;138
506;15-04-2022;10:00:00;to get you started;tiesto mix;playlist;5;138
507;15-04-2022;10:00:00;to get you started;camila cabellomix;playlist;10;138
508;15-04-2022;10:00:00;to get you started;lauren spencersmithmix;playlist;5;138
509;15-04-2022;10:00:00;to get you started;guns n rosesmix;playlist;5;138
510;15-04-2022;10:00:00;to get you started;bad bunny mix;playlist;14;138
511;15-04-2022;10:00:00;try something else;hot hits nl;playlist;25;279
512;15-04-2022;10:00:00;try something else;top 2000;playlist;29;279
513;15-04-2022;10:00:00;try something else;top 50 netherlands;playlist;41;279
514;15-04-2022;10:00:00;try something else;songs to sing in the shower;playlist;86;279
515;15-04-2022;10:00:00;try something else;top songs netherlands;playlist;32;279
516;15-04-2022;10:00:00;try something else;todays top hits;playlist;43;279
517;15-04-2022;10:00:00;try something else;top 50 global;playlist;58;279
518;15-04-2022;10:00:00;try something else;rock classics;playlist;42;279
519;15-04-2022;10:00:00;try something else;this is adele;playlist;17;279
520;15-04-2022;10:00:00;more like antoon;antoon mix;playlist;6;40
521;15-04-2022;10:00:00;more like antoon;platinum hits;playlist;4;40
522;15-04-2022;10:00:00;more like antoon;laa;artist;4;40
523;15-04-2022;10:00:00;more like antoon;qlas  blacka;artist;4;40
524;15-04-2022;10:00:00;more like antoon;donnie;artist;4;40
525;15-04-2022;10:00:00;more like antoon;preparty mood;playlist;8;40
526;15-04-2022;10:00:00;more like antoon;party tunes;playlist;4;40
527;15-04-2022;10:00:00;more like antoon;pull up hits;playlist;8;40
528;15-04-2022;10:00:00;more like antoon;bon gepakt;single;4;40
529;15-04-2022;10:00:00;more like antoon;spanning;single;4;40
530;15-04-2022;10:00:00;more like kris kross amsterdam;kris kross amsterdam mix;playlist;4;40
531;15-04-2022;10:00:00;more like kris kross amsterdam;de hits uit 2018;playlist;4;40
532;15-04-2022;10:00:00;more like kris kross amsterdam;de hits uit 2019;playlist;4;40
533;15-04-2022;10:00:00;more like kris kross amsterdam;jayh;artist;4;40
534;15-04-2022;10:00:00;more like kris kross amsterdam;tabitha;artist;4;40
535;15-04-2022;10:00:00;more like kris kross amsterdam;beste van woordenschat;playlist;4;40
536;15-04-2022;10:00:00;more like kris kross amsterdam;10s beste nltalig;playlist;4;40
537;15-04-2022;10:00:00;more like kris kross amsterdam;beste van nl;playlist;36;40
538;15-04-2022;10:00:00;more like kris kross amsterdam;de beste liedjes uit holland zingt;album;4;40
539;15-04-2022;10:00:00;more like kris kross amsterdam;we moeten door 2;album;4;40
540;15-04-2022;10:00:00;featured charts;top songs global;playlist;60;165
541;15-04-2022;10:00:00;featured charts;top songs nederland;playlist;32;165
542;15-04-2022;10:00:00;featured charts;top 50 global;playlist;58;165
543;15-04-2022;10:00:00;featured charts;top 50 netherlands;playlist;41;165
544;15-04-2022;10:00:00;featured charts;viral 50 global;playlist;33;165
545;15-04-2022;10:00:00;featured charts;viral 50 netherlands;playlist;33;165
546;15-04-2022;10:00:00;more like todays top hits;fresh pop;playlist;59;136
547;15-04-2022;10:00:00;more like todays top hits;just hits;playlist;31;136
548;15-04-2022;10:00:00;more like todays top hits;summer 22;playlist;49;136
549;15-04-2022;10:00:00;more like todays top hits;pop rising;playlist;21;136
550;15-04-2022;10:00:00;more like todays top hits;pop sauce;playlist;34;136
551;15-04-2022;10:00:00;more like todays top hits;daily lift;playlist;15;136
552;15-04-2022;10:00:00;more like todays top hits;good vibes;playlist;4;136
553;15-04-2022;10:00:00;more like todays top hits;global x;playlist;15;136
554;15-04-2022;10:00:00;more like todays top hits;homework motivation;playlist;15;136
555;15-04-2022;10:00:00;throwback;all out 2000s;playlist;33;318
556;15-04-2022;10:00:00;throwback;rock classics;playlist;42;318
557;15-04-2022;10:00:00;throwback;hit rewind;playlist;58;318
558;15-04-2022;10:00:00;throwback;all out 90s;playlist;32;318
559;15-04-2022;10:00:00;throwback;all out 80s;playlist;31;318
560;15-04-2022;10:00:00;throwback;throwback party;playlist;36;318
561;15-04-2022;10:00:00;throwback;easy 80s;playlist;45;318
562;15-04-2022;10:00:00;throwback;all out 2010s;playlist;36;318
563;15-04-2022;10:00:00;throwback;all out 70s;playlist;4;318
564;15-04-2022;10:00:00;throwback;zomerhits 20102020;playlist;20;318
565;15-04-2022;10:00:00;throwback;top hits of 2018;playlist;14;318
566;15-04-2022;10:00:00;throwback;i love my 00s rb;playlist;3;318
567;15-04-2022;10:00:00;throwback;top hits of 2017;playlist;13;318
568;15-04-2022;10:00:00;fresh new music;new music friday nl;playlist;28;317
569;15-04-2022;10:00:00;fresh new music;stay tuned;playlist;44;317
570;15-04-2022;10:00:00;fresh new music;hot new dance;playlist;30;317
571;15-04-2022;10:00:00;fresh new music;pop rising;playlist;21;317
572;15-04-2022;10:00:00;fresh new music;fresh pop;playlist;59;317
573;15-04-2022;10:00:00;fresh new music;new music friday;playlist;35;317
574;15-04-2022;10:00:00;fresh new music;je moerstaal;playlist;33;317
575;15-04-2022;10:00:00;fresh new music;classical new releases;playlist;31;317
576;15-04-2022;10:00:00;fresh new music;afro hits;playlist;32;317
577;15-04-2022;10:00:00;fresh new music;karakter;playlist;18;317
578;15-04-2022;10:00:00;more like harry styles;hit rewind;artist;58;171
579;15-04-2022;10:00:00;more like harry styles;james arthur;artist;3;171
580;15-04-2022;10:00:00;more like harry styles;lauv;artist;8;171
581;15-04-2022;10:00:00;more like harry styles;annemarie;artist;8;171
582;15-04-2022;10:00:00;more like harry styles;little mix;artist;13;171
583;15-04-2022;10:00:00;more like harry styles;julia michaels;artist;17;171
584;15-04-2022;10:00:00;more like harry styles;comfort zone;playlist;6;171
585;15-04-2022;10:00:00;more like harry styles;no promises feat demi lovato;single;5;171
586;15-04-2022;10:00:00;more like harry styles;handrwitten;album;2;171
587;15-04-2022;10:00:00;more like harry styles;confident;album;3;171
588;15-04-2022;10:00:00;suggested artists;antoon;artist;20;313
589;15-04-2022;10:00:00;suggested artists;christian d;artist;4;313
590;15-04-2022;10:00:00;suggested artists;tijn;artist;4;313
591;15-04-2022;10:00:00;suggested artists;flemming;artist;4;313
592;15-04-2022;10:00:00;suggested artists;turfy gang;artist;4;313
593;15-04-2022;10:00:00;suggested artists;maxlorenzo;artist;4;313
594;15-04-2022;10:00:00;suggested artists;sophia mason;artist;4;313
595;15-04-2022;10:00:00;suggested artists;jefferson;artist;4;313
596;15-04-2022;10:00:00;suggested artists;roxy dekker;artist;4;313
597;15-04-2022;10:00:00;suggested artists;alessio;artist;4;313
598;15-04-2022;10:00:00;workout;top hits workout;playlist;32;322
599;15-04-2022;10:00:00;workout;motivation mix;playlist;32;322
600;15-04-2022;10:00:00;workout;beast mode;playlist;32;322
601;15-04-2022;10:00:00;workout;fun run;playlist;32;322
602;15-04-2022;10:00:00;workout;workout;playlist;32;322
603;15-04-2022;10:00:00;workout;power hour;playlist;33;322
604;15-04-2022;10:00:00;workout;power workout;playlist;30;322
605;15-04-2022;10:00:00;workout;cardio;playlist;38;322
606;15-04-2022;10:00:00;workout;run this town;playlist;32;322
607;15-04-2022;10:00:00;workout;running x remix;playlist;5;322
608;15-04-2022;10:00:00;singalong;happy tunes;playlist;34;319
609;15-04-2022;10:00:00;singalong;songs to sing in the shower;playlist;86;319
610;15-04-2022;10:00:00;singalong;guilty pleasures;playlist;33;319
611;15-04-2022;10:00:00;singalong;dj vu;playlist;33;319
612;15-04-2022;10:00:00;singalong;the 80s all lined up;playlist;31;319
613;15-04-2022;10:00:00;singalong;singalong 90s to now;playlist;33;319
614;15-04-2022;10:00:00;singalong;karaoke duets;playlist;33;319
615;15-04-2022;10:00:00;singalong;kclub party;playlist;32;319
616;15-04-2022;10:00:00;singalong;latin pop classics;playlist;5;319
617;15-04-2022;10:00:00;singalong;party deluxe;playlist;5;319
618;15-04-2022;10:00:00;chill;chill hits;playlist;37;318
619;15-04-2022;10:00:00;chill;t koffiehuis;playlist;45;318
620;15-04-2022;10:00:00;chill;peaceful piano;playlist;65;318
621;15-04-2022;10:00:00;chill;deep house relax;playlist;21;318
622;15-04-2022;10:00:00;chill;lofi beats;playlist;72;318
623;15-04-2022;10:00:00;chill;vibes;playlist;48;318
624;15-04-2022;10:00:00;chill;soft pop hits;playlist;34;318
625;15-04-2022;10:00:00;chill;easy 80s;playlist;45;318
626;15-04-2022;10:00:00;chill;chillout lounge;playlist;5;318
627;15-04-2022;10:00:00;chill;chill mode on;playlist;5;318
628;15-04-2022;10:00:00;todays biggest hits;summer 22;playlist;49;291
629;15-04-2022;10:00:00;todays biggest hits;beste van nl;playlist;36;291
630;15-04-2022;10:00:00;todays biggest hits;disney hits;playlist;32;291
631;15-04-2022;10:00:00;todays biggest hits;mega hit mix;playlist;34;291
632;15-04-2022;10:00:00;todays biggest hits;rapcaviar;playlist;30;291
633;15-04-2022;10:00:00;todays biggest hits;woordenschat;playlist;25;291
634;15-04-2022;10:00:00;todays biggest hits;baila reggaeton;playlist;34;291
635;15-04-2022;10:00:00;todays biggest hits;360 dance;playlist;9;291
636;15-04-2022;10:00:00;todays biggest hits;techno bunker;playlist;41;291
637;15-04-2022;10:00:00;mood;peaceful piano;playlist;65;210
638;15-04-2022;10:00:00;mood;life sucks;playlist;42;210
639;15-04-2022;10:00:00;mood;instrumental study;playlist;54;210
640;15-04-2022;10:00:00;mood;broken heart;playlist;31;210
641;15-04-2022;10:00:00;mood;easy 80s;playlist;45;210
642;15-04-2022;10:00:00;recommended for you today;honderd keer;single;4;309
643;15-04-2022;10:00:00;recommended for you today;niks mee te maken;single;4;309
644;15-04-2022;10:00:00;recommended for you today;amsterdam;single;4;309
645;15-04-2022;10:00:00;recommended for you today;je blik richting mij;single;4;309
