time,id,name,artists,link,playlist
2022-04-20T15:35:17,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Jax Jones;MNEK,https://open.spotify.com/track/3sa06xVNmLLYIxdNNmVQN8,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-21T11:47:24,50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:45:40,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:42:46,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:40:23,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:37:31,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:34:57,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:32:05,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:28:05,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:25:41,0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:22:14,5dPz35akJjPqb17yeqNwqH,Ghost,Justin Bieber,https://open.spotify.com/track/5dPz35akJjPqb17yeqNwqH,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:19:40,4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-21T11:16:52,1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
